2019/4/16,监测点B,6.521739130434782,33.08695652173913,35.17391304347826,15.956521739130435,81.0,0.6043478260869564,20.491304347826084,91.52173913043478,1012.4086956521738,1.482608695652174,
2019/4/17,监测点B,8.545454545454545,31.17391304347826,41.56521739130435,22.17391304347826,69.5909090909091,0.7045454545454544,23.917391304347824,82.26086956521739,1011.7260869565217,1.391304347826087,
2019/4/18,监测点B,6.0,19.347826086956523,33.17391304347826,23.608695652173914,120.04347826086956,0.5695652173913042,23.3304347826087,87.47826086956522,1009.9347826086953,1.7521739130434784,
2019/4/19,监测点B,5.521739130434782,27.217391304347824,19.608695652173914,9.91304347826087,94.91304347826087,0.4565217391304349,22.26086956521739,97.0,1007.7434782608693,1.4478260869565218,
2019/4/20,监测点B,5.260869565217392,28.26086956521739,20.782608695652176,7.826086956521739,69.69565217391305,0.44347826086956527,22.39565217391304,97.69565217391305,1007.1608695652176,1.273913043478261,
2019/4/21,监测点B,5.956521739130435,21.869565217391305,28.130434782608695,15.043478260869565,59.47826086956522,0.43043478260869583,24.560869565217395,93.30434782608695,1007.678260869565,1.2173913043478262,
2019/4/22,监测点B,5.782608695652174,24.304347826086957,28.91304347826087,17.130434782608695,44.34782608695652,0.4304347826086956,27.22608695652174,84.34782608695652,1008.7521739130434,1.643478260869565,
2019/4/23,监测点B,6.521739130434782,27.565217391304348,38.69565217391305,13.173913043478262,32.73913043478261,0.44347826086956527,28.29565217391304,79.95652173913044,1009.721739130435,1.3652173913043477,
2019/4/24,监测点B,5.761904761904762,25.61904761904762,30.869565217391305,12.695652173913043,41.869565217391305,0.38181818181818183,28.26521739130435,77.73913043478261,1009.2652173913041,1.6173913043478263,
2019/4/25,监测点B,6.130434782608695,29.52173913043478,43.17391304347826,22.782608695652176,46.130434782608695,0.4347826086956523,28.830434782608698,75.1304347826087,1008.6130434782609,1.7782608695652176,
2019/4/26,监测点B,6.695652173913044,30.130434782608695,51.608695652173914,30.608695652173914,42.47826086956522,0.46086956521739153,28.3,79.8695652173913,1009.7695652173913,1.3695652173913042,
2019/4/27,监测点B,5.6521739130434785,21.434782608695652,31.347826086956523,11.043478260869565,88.34782608695652,0.4478260869565219,24.452173913043477,85.91304347826087,1012.5782608695654,2.0347826086956515,
2019/4/28,监测点B,6.086956521739131,18.52173913043478,33.04347826086956,10.727272727272727,98.23809523809524,0.4478260869565219,24.99130434782609,83.30434782608695,1012.8869565217392,2.1565217391304343,
2019/4/29,监测点B,6.0,16.565217391304348,38.17391304347826,25.17391304347826,75.65217391304348,0.40869565217391324,26.73913043478261,82.52173913043478,1010.7434782608696,1.534782608695652,
2019/4/30,监测点B,6.818181818181818,34.95454545454545,35.04347826086956,20.26086956521739,63.73913043478261,0.5272727272727272,25.90434782608695,87.65217391304348,1007.7956521739128,1.4782608695652173,
2019/5/1,监测点B,8.043478260869565,28.91304347826087,44.57142857142857,14.434782608695652,56.04347826086956,0.8391304347826087,23.72608695652174,79.52173913043478,1008.7565217391307,3.5652173913043477,
2019/5/2,监测点B,7.391304347826087,23.652173913043477,33.82608695652174,15.0,55.69565217391305,0.7478260869565215,21.065217391304344,86.26086956521739,1012.0956521739129,1.6217391304347828,
2019/5/3,监测点B,7.782608695652174,20.956521739130434,47.69565217391305,24.0,98.08695652173913,0.5826086956521739,21.621739130434783,78.82608695652173,1014.0826086956522,1.2130434782608694,
2019/5/4,监测点B,8.782608695652174,24.17391304347826,45.26086956521739,14.391304347826088,111.82608695652173,0.36521739130434794,23.46521739130435,59.130434782608695,1013.3347826086958,1.4304347826086956,
2019/5/5,监测点B,10.521739130434783,26.0,18.91304347826087,16.52173913043478,89.82608695652173,0.4869565217391304,20.17391304347826,93.78260869565217,1009.9130434782609,1.4086956521739133,
2019/5/6,监测点B,8.304347826086957,30.304347826086957,14.173913043478262,12.826086956521738,58.52173913043478,0.5434782608695652,20.90434782608696,96.47826086956522,1008.6347826086958,1.0347826086956522,
2019/5/7,监测点B,8.304347826086957,22.47826086956522,13.782608695652174,6.913043478260869,69.8695652173913,0.4391304347826088,19.765217391304347,96.56521739130434,1010.2173913043476,1.034782608695652,
2019/5/8,监测点B,7.636363636363637,32.95454545454545,26.0,15.826086956521738,51.69565217391305,0.5045454545454544,19.334782608695658,94.78260869565217,1009.5608695652174,1.0086956521739132,
2019/5/9,监测点B,5.304347826086956,26.82608695652174,24.47826086956522,14.347826086956522,48.65217391304348,0.5043478260869566,22.382608695652173,89.82608695652173,1007.8434782608695,1.6521739130434783,
2019/5/10,监测点B,5.956521739130435,27.304347826086957,34.0,19.47826086956522,61.0,0.5173913043478261,24.7304347826087,84.69565217391305,1009.2478260869564,1.1086956521739126,
2019/5/11,监测点B,6.043478260869565,25.043478260869566,50.65217391304348,23.304347826086957,112.56521739130434,0.4739130434782609,25.852173913043483,75.91304347826087,1011.0043478260869,1.3565217391304352,
2019/5/12,监测点B,6.304347826086956,27.043478260869566,49.82608695652174,17.608695652173914,94.8695652173913,0.40869565217391324,25.80869565217392,72.65217391304348,1010.7826086956521,1.8130434782608698,
2019/5/13,监测点B,6.0,19.82608695652174,41.391304347826086,24.869565217391305,79.91304347826087,0.4217391304347827,25.686956521739134,81.6086956521739,1010.1,1.7304347826086954,
